poem,all,coherent,grammatical,melodious,moved,real,rhyming,readable,comprehensible,intense,liking
"the empty ruins , lapsed again<br>into nature 's wide domain ,<br>sow themselves with seed and grain<br>as day and night and day go by ;<br>and hoard june 's sun and april 's rain .",0.48148148148148145,0.3333333333333333,0.3333333333333333,1.0,-0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333
"the thick lights passing up up by the ground <br>it is not where i am there , where tis night <br>they reels in death and friendly light <br>to hide from me to burst away , outright",-0.2777777777777778,-1.0,0.5,0.5,-1.0,-1.0,0.0,0.0,-0.5,0.0,0.0
"and i think i should feel as the sun went round<br>that he was not there any more ,<br>but dews were wet on the grass-grown mound<br>on the bed of my love lying underground ,<br>and evening pale on the shore .",0.29292929292929293,0.45454545454545453,0.09090909090909091,0.45454545454545453,0.45454545454545453,0.6363636363636364,0.45454545454545453,0.2727272727272727,0.09090909090909091,-0.2727272727272727,0.6363636363636364
"we shall laugh once more as we used to do , and dance in the old-time way ,<br>for this is the pledge they have made to us who serve in the war to-day ;<br>and the joys of home that we treasure so are the joys that their lives<br>defend ,<br>and they shall give us our christmas time as soon as the war shall end .",0.06944444444444445,0.25,-0.125,-0.125,0.25,0.375,-0.125,0.0,-0.125,0.25,0.375
"remember everything i wanna say. <br>what happens when my dreams are coming true ! <br>not gonna see it any other way, <br>a thousand angels watching over you. <br><br>and there is nothing like an endless night, <br>who really cares about what others do ! <br>no matter whether weather wrong or right ! <br>another million people passing through.",0.4074074074074074,0.3333333333333333,0.3333333333333333,1.0,-0.3333333333333333,-0.3333333333333333,1.0,1.0,1.0,-0.3333333333333333,-0.3333333333333333
"the world who am it never felt to stay<br>but did not far upon my hand i more<br>and taught to draw behind me from my way<br>i feel the light, and joy is not before",0.037037037037037035,1.0,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-1.0,0.3333333333333333
"good-night . good-night . ah , good the night<br>that wraps thee in its silver light .<br>good-night . no night is good for me<br>that does not hold a thought of thee .<br>good-night .",-0.05555555555555555,-1.0,0.5,-0.5,0.0,0.5,-0.5,0.0,0.0,0.5,0.0
"again. another; only it became,<br>again and ever onward after when,<br>without cessation ever after came,<br>and always came another picture; then,<br>again, another; only it appeared,<br>appeared again without cessation when,<br>within itself, without inter and weird,<br>within and over, over, after which,<br>within itself and ever onward rich.",0.05555555555555555,0.3333333333333333,0.3333333333333333,0.0,0.0,-0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333
"i wonder if we cry , <br>“ oh , no ! ” the lark replied , <br>“ then , then , let me go home ! <br>thy little child ,",-0.4074074074074074,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,-1.0,-1.0,-1.0,-0.3333333333333333
"i went to shelter, from this hand of thought<br>it is a crescent that hath made me and<br>upon my country's bosom of the land<br>the girl i wept, and loved it for a spot",0.4074074074074074,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,-0.3333333333333333,1.0,1.0,-0.3333333333333333,0.3333333333333333
"first weary still , in called shine ,<br>( oh the early pour ! )<br>“ who 're out ? ” dear blame you .<br>home again cast me away away ,<br>among the weather ,<br>above the fulfil wept ;",0.18518518518518517,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,1.0,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
"oh , why can n't you like to be ? ” <br>“ well , thou art not for the rest ? <br>yet , when i saw the morning rays <br>we saw the happy year ,",0.0,-0.16666666666666666,-0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,-0.16666666666666666,-0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333
"they give death dear and to a watchful power <br>but is the world . with care , and henry 's thirst <br>not see you on the heavy hand of night <br>yield to thy way to thee , a adamant come",-0.5555555555555556,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-1.0,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-1.0,-1.0,-1.0
"blow ! blow ! night 's “ mene tekel ” even now<br>glows on her palace-walls , and she shall pass<br>like the dim vapour from a burnish 'd glass ;<br>and no chill shadows o'er the soul shall go ,<br>borne by each weeping west wind to and fro .",0.1111111111111111,0.0,-0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.42857142857142855,0.0,0.2857142857142857,0.14285714285714285,-0.14285714285714285
"alas, must be enslaved. perhaps the cause,<br>besides that they are so extremely k.<br>directed. i believe, indeed) are oz.<br>directed; meaning rather, being made,<br>directed. therefore i conceive the two,<br>directed always, are of equal grade.<br>but seeing this distinction you might too,<br>perhaps would, fancy, i suppose, that they,<br>directed, always are below. and may.",-0.1111111111111111,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.3333333333333333,1.0
"that itty bitty little maple neck ! <br>we gonna rock another motor car ! <br>not making any better double deck, <br>than mister local karaoke bar. <br><br>or playing music by my stereo. <br>i gotta forty million vocal lessons ! <br>this hundred billion dollar motor show, <br>to cover me with heavy turbo engines.",0.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.5,0.0,-0.5,0.16666666666666666
"as any person putting children under, <br>a major lady at the royal womb. <br>so settle back relax and do not stutter ! <br>no matter where a human mind consume. <br><br>for being very highly flexible, <br>too many people under toilet training ! <br>they never even see enough parental ! <br>depending on another muscle wasting.",-0.4444444444444444,-0.5,-1.0,-0.5,0.5,-0.5,-0.5,-1.0,-0.5,0.0,0.0
"john mckeen , in his rusty dress ,<br>his loosened collar , and swarthy throat ;<br>his face unshaven , and none the less ,<br>his hearty laugh and his wholesomeness ,<br>and the wealth of a workman 's vote !",0.3333333333333333,0.0,0.5,0.0,0.5,1.0,0.5,0.5,0.0,0.0,1.0
"the castle of our desire vultures we found <br>weigh we [ a serene and lone and fine <br>we coled like it ; the hall of our own ferns <br>a dim and a clock to mark you the passing hour <br>in bronze as its decrees, the perished",-0.2727272727272727,-0.45454545454545453,-0.2727272727272727,-0.2727272727272727,-0.09090909090909091,-0.6363636363636364,-0.09090909090909091,-0.8181818181818182,-0.09090909090909091,0.2727272727272727,-0.09090909090909091
"the splendor of the kindling day ,<br>the splendor of the setting sun ,<br>these move my soul to wend its way ,<br>and have done<br>with all we grasp and toil amongst and say .",0.022222222222222223,0.2,0.2,0.6,0.2,-0.6,-0.6,-0.2,0.2,0.2,1.0
"and those that were good shall be happy : they shall sit in a golden<br>chair ;<br>they shall splash at a ten-league canvas with brushes of comets ’ hair ;<br>they shall find real saints to draw from — magdalene , peter , and paul ;<br>they shall work for an age at a sitting and never be tired at all !",-0.1111111111111111,0.38461538461538464,-0.07692307692307693,-0.23076923076923078,0.23076923076923078,-0.38461538461538464,-0.38461538461538464,0.23076923076923078,-0.5384615384615384,-0.23076923076923078,-0.23076923076923078
"o ! lure of the lost lagoon ,—<br>i dream to-night that my paddle blurs<br>the purple shade where the seaweed stirs ,<br>i hear the call of the singing firs<br>in the hush of the golden moon .",0.18518518518518517,1.0,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333
"like that, to carry into heaven, so,<br>i carried heaven onto heaven) all,<br>except, i carried heaven onto know.<br>i wanted to believe it, heaven. so,<br>i wanted to remember heaven, so,<br>again i carried heaven onto go.<br>i wanted to remember heaven go,<br>so, i erased the heavens. i forgot,<br>forget, forgot. remember only( not.",0.18518518518518517,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.3333333333333333,-0.3333333333333333
"it came to an end ;<br>yes , the outgazing over the stream ,<br>with the sun on each serpentine bend ,<br>or , later , the luring moon-gleam ;<br>it came to an end .",0.0,-0.2,-0.2,0.2,-0.2,0.2,-0.2,0.2,0.2,0.0,0.4
"all wantonly in hours of joy ,<br>i made a song of pain .<br>soon grief drew near , and paused to hear ,<br>and sang the sad refrain ,<br>again and yet again .",0.7777777777777778,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0
"the castle of our desire vultures we must be seen <br>the castle with a watery lustre on the floor <br>and the wanderer to the steps of splendid <br>who pass 'd to the poor and their slaves, in the blaze <br>spat at the inns and withered",-0.30718954248366015,-0.6470588235294118,-0.058823529411764705,0.17647058823529413,-0.4117647058823529,-0.4117647058823529,-0.6470588235294118,-0.29411764705882354,-0.058823529411764705,-0.4117647058823529,-0.5294117647058824
"and we saw this little planet known as earth ,<br>when the mighty mother chaos gave it birth ;<br>but in love 's conceit we thought all those worlds from space were<br>brought ,<br>for no greater aim or purpose than our mirth .",0.5555555555555556,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.3333333333333333
"too busy being doing nothing right, <br>we gotta wait a little second see, <br>or something from another lonely night ! <br>was there an angel watching over me. <br><br>the one that you can hardly even know ! <br>no one who cares about what people say ! <br>so many crazy ways of letting go, <br>without believing such an easy way.",0.48148148148148145,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,-0.3333333333333333,0.3333333333333333,1.0
"but fancy , flitting through the gleams<br>of youth 's sunshiny atmosphere ,<br>has fallen in the past , and seems ,<br>like this poor leaflet nestled here ,—<br>a phantom guest of empty dreams .",-0.1111111111111111,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333
"youth and health will be but vain ,<br>beauty reckoned of no worth :<br>there a very little girth<br>can hold round what once the earth<br>seemed too narrow to contain .",-0.022222222222222223,-0.4,0.0,-0.2,-0.2,0.0,0.4,0.2,0.0,0.0,0.2
"more never , but the favour god exceeds <br>heav'n plans not that with me to sorrow dreamed <br>i thought or not for instantly to flatter <br>upon me , victory your blows attained",0.18518518518518517,-0.3333333333333333,0.3333333333333333,-1.0,1.0,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.3333333333333333,1.0,1.0
"the castle of our desire vultures we must be seen <br>the castle with a watery lustre on the floor <br>and the wanderer to the steps of the stones <br>with all her cruell wanders are of nought <br>meanly he finds himself,— the hardly he",-0.21367521367521367,-0.07692307692307693,-0.38461538461538464,0.38461538461538464,-0.5384615384615384,-0.07692307692307693,-0.38461538461538464,0.07692307692307693,-0.38461538461538464,-0.5384615384615384,-0.07692307692307693
"“ o my soul , make the song of the sea ! ” i cried .<br>“ how it comes , with its stately tread ,<br>and its dreadful voice , and the splendid pride<br>of its regal garments flowing wide<br>over the land ! ” to my soul i said .",0.2777777777777778,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,-0.5
"to-morrow she will toil from floor to floor<br>to smile upon the unreplying poor ,<br>to stay the tears of widows , and to be<br>confessor to men 's erring hearts ... ah me !<br>she knows not i am beggar at her door .",0.7037037037037037,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0
"the castle of our desire vultant we should find <br>that beam of all the world away at me <br>mereful and idly desired to be seen <br>the castle where the holy graisies areof this poor ground <br>vale, mistresses o'er, received not better than",-0.37777777777777777,-0.6,-0.2,-0.2,-0.8,-0.4,-0.4,0.0,-0.4,-0.4,-0.6
"then let us fight about , dumourier ;<br>then let us fight about , dumourier ;<br>then let us fight about ,<br>till freedom 's spark is out ,<br>then we 'll be damn 'd , no doubt , dumourier .",0.0,0.0,-0.5,0.0,-0.5,0.0,0.0,0.0,0.5,0.5,-1.0
"you on that one good tongue can say ,<br>and give a new , race , by given .<br>with had thy glory i can raise but war ,<br>give me here , when sons happiness be sever . ”<br>for the pleasure nought within a babe ,<br>gore in the boast",-0.1111111111111111,-0.3333333333333333,0.3333333333333333,0.3333333333333333,-1.0,-1.0,1.0,-0.3333333333333333,-1.0,1.0,0.3333333333333333
"how strange the lustre of spring , <br>and in the west the world hath ceased to be , <br>and i shall not be dumb <br>in what i am , i say , have i found",-0.13131313131313133,0.09090909090909091,-0.09090909090909091,-0.2727272727272727,0.09090909090909091,-0.09090909090909091,-0.45454545454545453,0.2727272727272727,-0.09090909090909091,-0.6363636363636364,0.09090909090909091
"the stars are silent and the stars in the sky . <br>i cannot find it , i am content . ” <br>“ a little fish , a little bit of red , <br>and the wind has a",0.1111111111111111,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,-0.3333333333333333,1.0
"( the child of the scene by my once<br>father of the heavens will crush :<br>this god alone this god of the father . man come as they ample<br>come forth in the , judgment , majesty than there is no more tear<br>than the fond neat",-0.6296296296296297,-1.0,-1.0,-0.3333333333333333,-1.0,-1.0,-1.0,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.3333333333333333
"however, never even hinted what,<br>exactly happened during those. and we,<br>of our confusion only vague. i cut,<br>however often, pages out my book,<br>until, exhausted i decide enough.<br>enough. i finish writing, turn to- look,<br>erase again. i finish, read by rough,<br>dictated copy. after twenty years,<br>the only person i expect. my ears.",0.15555555555555556,0.0,0.0,0.0,0.6,0.6,0.0,0.0,-0.2,0.4,0.0
"not this!— what is thy witness for my fame<br>i think of all the merits as i see<br>it may be ever in it— and to be<br>with ages, in the desert, and a name",-0.1111111111111111,0.3333333333333333,-1.0,0.3333333333333333,-1.0,-1.0,1.0,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
"the summer sun rides high and clear ,<br>( the day is long , so long ,)<br>how long it must be ere it grows to a year —<br>how deep the sorrow that finds no tear ,<br>but only a wail of song .",0.7777777777777778,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0
"the golden locks are silvered now ,<br>the blushing cheek is pale and wan ;<br>the spring may bloom , the autumn glow ,<br>all 's one — in chimney corner thou<br>sitt'st shivering on .—",0.3111111111111111,0.6,0.0,0.2,0.0,0.6,0.6,0.0,0.2,0.6,0.0
no more that beam one likeness is the way <br>so was the with them once so much <br>and as from all their seats of doubts and ray <br>looked not,-0.3333333333333333,-1.0,1.0,-0.3333333333333333,0.3333333333333333,-1.0,-1.0,-1.0,0.3333333333333333,-0.3333333333333333,-0.3333333333333333
"lord dusiote fled the court and land ,<br>he crossed the woeful seas ,<br>till his traitorous doing seemed clearer to burn ,<br>and the lady beloved drew his heart for return ,<br>like the banner of war in the breeze .",-0.48148148148148145,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-1.0,-0.3333333333333333,-0.3333333333333333,-1.0,-0.3333333333333333,-1.0
"the other doctor, after reading this,<br>remarked, with something of surprise that short,<br>heroic life had not dissolved the bliss,<br>and even comfort of his office- suite,<br>in little pellets into whose effect,<br>alas, we had been led to fancy sweet,<br>and happy, happy happy, in its checked,<br>confined perfection. even mr. burke,<br>the other doctor, who observed that work.",0.15555555555555556,0.8,-0.2,-0.2,0.2,0.2,0.2,0.2,0.0,0.2,-0.2
"o beauteous maid , my heart is thine ;<br>i lay its dearest offering at thy feet ;<br>i burn its sweetest incense on thy shrine ,<br>for thou , sweet maid , art all divine ,<br>for worship thou art meet .",0.23232323232323232,0.2727272727272727,0.45454545454545453,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.45454545454545453,0.2727272727272727,-0.09090909090909091,0.8181818181818182
"because... i don; because you never had,<br>i never needed, i... because i knew,<br>i never needed; therefore never) ad,<br>amen, i, being always always; ad,<br>amen, you, always having; i am not,<br>because i am you always; i am glad,<br>i never wanted, i have always got;<br>because i never really wanted ( you,<br>you always having, ever wanting) to.",-0.48148148148148145,-1.0,-1.0,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,-1.0,-0.3333333333333333,-0.3333333333333333,-1.0
"knife eager , for a proud heart ,<br>breaking peace on the chords , our children can ,<br>as is that all hope that join him fain .<br>in love has no one door where no lent to thee<br>that i weave a subtle torch<br>my cousin ,",0.25925925925925924,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.3333333333333333,1.0,0.3333333333333333,-0.3333333333333333,0.3333333333333333
"because they were afraid. the second time,<br>indeed before another person may,<br>according as the holy scriptures crime,<br>instruct. moreover, even after they,<br>because afraid, the second persons, may,<br>themselves instruct themselves by hearing say,<br>moreover even they, because they they,<br>themselves, themselves instruct, because they are,<br>themselves instruct because of love which far.",0.25925925925925924,1.0,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,-1.0,0.3333333333333333
the castle of our desire vultures we must be seen <br>the castle with its dark and silent thought <br>we could not open to the ravish 'd cell <br>it might for our poor hearts some reverend locks may find <br>with mantling crags and night to the beaute,-0.3567251461988304,-0.6842105263157895,-0.5789473684210527,-0.15789473684210525,-0.05263157894736842,-0.15789473684210525,-0.3684210526315789,-0.3684210526315789,-0.6842105263157895,-0.15789473684210525,-0.47368421052631576
"but , each being ready to talk , i suppose ,<br>order ! order !<br>they cried , for the chair !<br>and , much to their wonder , our friend arose<br>and fastened his eye on the eye of the mayor .",0.48148148148148145,1.0,1.0,0.3333333333333333,-0.3333333333333333,1.0,-0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,-0.3333333333333333
"the castle of our desire vultures we must be proud <br>we saw once at the inns of time <br>the hangiest and the meanest trillium we could not seen <br>the verily of a tower, the midnight grass <br>the lily, the aisles stretch of",-0.4074074074074074,0.3333333333333333,-1.0,-0.3333333333333333,-0.3333333333333333,-1.0,-0.3333333333333333,0.3333333333333333,-1.0,-0.3333333333333333,-1.0
"an ocean full of virtual machines, <br>we know that there is nothing really stable ! <br>i never mention those enormous genes ! <br>not even having any other nasal. <br><br>these very little silver mountain root, <br>for flying children making high formation ! <br>whose hands are swinging on an alto flute ! <br>a thousand planets under concentration.",0.25925925925925924,1.0,-0.3333333333333333,0.3333333333333333,-1.0,1.0,0.3333333333333333,-0.3333333333333333,1.0,0.3333333333333333,1.0
the sun shall shine the sky — <br>the sun is new ! <br>the world is far too wide to understand <br>the very day that i had loved so long,0.037037037037037035,0.3333333333333333,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333
"and thus his counsel for this spark i call <br>and home in rage from prison deeds to flatter <br>for some , with fix 'd regard the prince prepares <br>the strange , as did not shed apart",0.1111111111111111,-0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
"first published by the mouth ,<br>on a prize living fast<br>that stone with sweeter wind thanks the sea ,<br>‘ how should the wondrous pine died too so so<br>that you home again ! i have",0.48148148148148145,0.3333333333333333,1.0,1.0,0.3333333333333333,-0.3333333333333333,1.0,1.0,1.0,-1.0,0.3333333333333333
"ah me ! for the land that is sown<br>with the harvest of despair !<br>where the burning cinders , blown<br>from the lips of the overthrown<br>enceladus , fill the air .",0.1111111111111111,-0.3333333333333333,-0.3333333333333333,1.0,0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333
"indeed. the others are the trouble, they,<br>because of having given trouble to,<br>the many, who themselves are troubled day,<br>and evening, by their many children. they,<br>moreover, are the trouble, for besides,<br>the very many children they have slay,<br>because they wander after having rides,<br>and coming into certain places. they,<br>besides that many suffer pain from grey.",0.2,0.2,0.6,0.0,0.4,0.8,-0.2,0.4,0.2,-0.6,0.6
"oh , that languishing yawn !<br>oh , those eloquent eyes !<br>i was drunk with the dawn<br>of a splendid surmise surmise —<br>i was stung by a look , i was slain by a tear , by a tempest of sighs .",0.18518518518518517,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.3333333333333333
"or dancing at a summer matinee. <br>and from an early evening invitation, <br>that very lovely little music play ! <br>this letter gives my number one ovation. <br><br>no need for me to wait until november ! <br>i never wanna see another scene, <br>where it ever happened by september ! <br>the world is such an awful dance routine.",0.2777777777777778,0.5,0.5,-0.5,-0.5,0.5,1.0,0.5,0.5,0.0,-0.5
"for moonlight of silver and sunlight of gold<br>glint the orchards of lemons and mangoes ,<br>and the ladies , we 're told ,<br>are a joy to behold<br>as they twine in their lissome fandangoes .",0.07692307692307693,0.23076923076923078,0.07692307692307693,-0.07692307692307693,-0.07692307692307693,0.5384615384615384,-0.07692307692307693,0.38461538461538464,0.07692307692307693,-0.38461538461538464,-0.07692307692307693
"i heard a vesper-sparrow sing ,<br>withdrawn , it seemed , into the far<br>slow sunset 's tranquil cinnabar ;<br>the crimson , softly smoldering<br>behind the trees , with its one star .",0.044444444444444446,0.2,-0.2,-0.4,0.2,0.0,0.0,-0.6,0.8,0.4,0.0
"without delay or wonder was aware,<br>that something very strange was taking be,<br>indeed he had been watching her with care,<br>and wondered greatly, whether it was not,<br>perhaps it had already taken place,<br>and even questioned his beloved and caught,<br>but she remained composed and silent face,<br>and only answered, that she only knew,<br>and trusted very dearly that she do.",0.5555555555555556,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333
"in death we all are equal , great and small<br>brought to the common level of the dust ;<br>there is no glory that survives the years ,<br>nay , nay , alike we shall be as we must ;<br>sleep and forget .",0.6296296296296297,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,-0.3333333333333333
"for never the north in the low tune<br>pass yet a rest for heaven smile ;<br>and cheek do him all , and tell them say ,<br>and always he is and the children 's father .<br>he nottingham the bloom of those broad seas ,<br>unto one joy is",0.4074074074074074,1.0,0.3333333333333333,-0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333
"i walked a home , and i <br>watch the great river 's tide , <br>and the clouds are scattered clear , <br>the branches of the mountain 's breast ,",0.3888888888888889,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,1.0,1.0
"the castle of our desire vultures we should defend <br>and blot the modest el vines with fraternal rage <br>causing our poor hearts with loud prayer and fine <br>now the poor, in watery lustre daine <br>and the poor india, shicke by a waste of",-0.4,-0.4,0.0,-0.6,-0.6,-0.6,0.0,-0.6,-0.4,-0.4,-0.6
"and so divine, disposed as it so still<br>it is not punishment with his apart<br>such is my self, the patron of your will<br>and to attest me— worthy of the art",0.6296296296296297,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0
"sometimes wind and sometimes rain ,<br>then the sun comes back again ;<br>sometimes rain and sometimes snow ,<br>goodness , how we 'd like to know<br>why the weather alters so .",0.2222222222222222,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
"pity for such as peace his answer then <br>that more but mutual vengeance may invoke <br>feel these , but if thou shouldst great errors find <br>which , looking out imploring to the thief",-0.1919191919191919,-0.6363636363636364,-0.2727272727272727,-0.09090909090909091,-0.09090909090909091,-0.2727272727272727,-0.2727272727272727,0.09090909090909091,-0.09090909090909091,-0.09090909090909091,-0.2727272727272727
"we ever wanna even hula hoops ! <br>i gotta super human folding blade, <br>so busy running through electric loops ! <br>not working at my own consumer grade. <br><br>this very little giant dynamo. <br>or maybe love is never really real, <br>but yet it only likes to move too slow ! <br>an old piano on the daisy wheel.",0.5555555555555556,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0
"i am ojistoh , i am she , the wife<br>of him whose name breathes bravery and life<br>and courage to the tribe that calls him chief .<br>i am ojistoh , his white star , and he<br>is land , and lake , and sky — and soul to me .",0.4074074074074074,-1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0
"i shall not see thee , love , love , and be not love ! <br>and if she does not die for you ! <br>i look at the right with the same , <br>to be a sort",0.4074074074074074,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0
"then , why art thou here , my bird ,<br>away from thy young , helpless brood ?<br>“ to pay thee with a song ,<br>just to let me pass along ,<br>nor harm me , as i look for their food ! ”",0.037037037037037035,1.0,-0.3333333333333333,-1.0,-0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.3333333333333333,1.0,-0.3333333333333333,-0.3333333333333333
"the wind and the moon was a dream of the air ! <br>a thousand years have gone away <br>in the weary of the sea ? <br>the sound of the sun and the dew ,",0.037037037037037035,-1.0,0.3333333333333333,1.0,1.0,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-1.0
"but pure and glistening sand<br>border the placid wave ;<br>he leaves the dangerous land ,<br>to find a treacherous grave :<br>it was deep , you 'll understand .",0.044444444444444446,0.4,-0.2,-0.6,-0.4,0.6,0.0,0.4,0.0,0.2,0.6
"the castle of our desire vultures dozed <br>a pleasing chrysalis, far envuiled of snow <br>under the sky it did containe to our desire <br>we, all of it, an heire, infinite joying <br>the modest elia withered to the colde",-0.07407407407407407,0.0,-0.5,0.3333333333333333,-0.16666666666666666,-0.16666666666666666,0.16666666666666666,-0.16666666666666666,0.16666666666666666,-0.3333333333333333,-0.5
"‘ tis well i know that i am young ; <br>i have lived in a little while , <br>and i think , ‘ tis not . ’ <br>‘ it is not for the right . sat and",-0.037037037037037035,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
"if i could only stay <br>with your eyes , with a brief embrace , <br>the look of her eyes . <br>no man knows the fair and free ,",-0.05555555555555555,0.5,0.5,0.5,-0.5,0.0,0.0,0.0,-0.5,-1.0,0.0
"but inland from the seaward spaces ,<br>none knows , not even you , the places<br>brimmed , at your coming , out of sight ,<br>— the little solitudes of delight<br>this tide constrains in dim embraces .",0.06666666666666667,-0.2,0.4,-0.2,0.2,-0.2,0.2,0.0,0.4,0.0,0.6
"at him the sun made throne away ;<br>the ages , the fatal man thro ’ unknown ,<br>was fun times , she could not ,<br>then she kneeled in him cries from mrs. ;<br>the fancy of it 5<br>the face that tribe",-0.3333333333333333,1.0,-1.0,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-1.0,-1.0,-0.3333333333333333,0.3333333333333333,-1.0
"nor can we find all much as i must say<br>yet was the woman such as he was fast<br>and she to know that, he might try his way<br>and she most blest, all ev'ry thing to rest",0.4074074074074074,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333
"“ bystanders reason , think of wives<br>and children ere they risk their lives .<br>over the balustrade has bounced<br>a mere instinctive dog , and pounced<br>plumb on the prize . ‘ how well he dives !",0.4074074074074074,0.3333333333333333,-0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,-0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333
