poem,all,coherent,grammatical,melodious,moved,real,rhyming,readable,comprehensible,intense,liking
"too busy being doing nothing right, <br>we gotta wait a little second see, <br>or something from another lonely night ! <br>was there an angel watching over me. <br><br>the one that you can hardly even know ! <br>no one who cares about what people say ! <br>so many crazy ways of letting go, <br>without believing such an easy way.",-0.23281824588775635,-0.24605689942836761,-0.25366631150245667,-0.255560040473938,-0.251056969165802,-0.25529301166534424,-0.2433282434940338,-0.2596052885055542,-0.252493679523468,-0.2517070472240448,-0.2516467273235321
"but fancy , flitting through the gleams<br>of youth 's sunshiny atmosphere ,<br>has fallen in the past , and seems ,<br>like this poor leaflet nestled here ,—<br>a phantom guest of empty dreams .",-0.2328314483165741,-0.24807076156139374,-0.25618991255760193,-0.25739917159080505,-0.25203537940979004,-0.25784528255462646,-0.24595481157302856,-0.25882232189178467,-0.25254055857658386,-0.253888875246048,-0.2529083490371704
"youth and health will be but vain ,<br>beauty reckoned of no worth :<br>there a very little girth<br>can hold round what once the earth<br>seemed too narrow to contain .",-0.23287738859653473,-0.24807168543338776,-0.2565154731273651,-0.258556067943573,-0.2538827061653137,-0.25850406289100647,-0.2463419884443283,-0.2608679533004761,-0.25571972131729126,-0.25378111004829407,-0.25302642583847046
"more never , but the favour god exceeds <br>heav'n plans not that with me to sorrow dreamed <br>i thought or not for instantly to flatter <br>upon me , victory your blows attained",-0.23289844393730164,-0.24871593713760376,-0.2570520043373108,-0.2586483359336853,-0.2550881505012512,-0.2583923041820526,-0.24592383205890656,-0.2617183327674866,-0.25718826055526733,-0.25435030460357666,-0.2542960047721863
"the castle of our desire vultures we must be seen <br>the castle with a watery lustre on the floor <br>and the wanderer to the steps of the stones <br>with all her cruell wanders are of nought <br>meanly he finds himself,— the hardly he",-0.23289115726947784,-0.2503589987754822,-0.25680193305015564,-0.2573472857475281,-0.2550869286060333,-0.2585296034812927,-0.24774448573589325,-0.2618815302848816,-0.25670909881591797,-0.2547163963317871,-0.2553791403770447
"“ o my soul , make the song of the sea ! ” i cried .<br>“ how it comes , with its stately tread ,<br>and its dreadful voice , and the splendid pride<br>of its regal garments flowing wide<br>over the land ! ” to my soul i said .",-0.23283205926418304,-0.24640271067619324,-0.2556858956813812,-0.25666317343711853,-0.2531573176383972,-0.2580867111682892,-0.245047926902771,-0.2606579661369324,-0.25445613265037537,-0.2524465024471283,-0.2522561550140381
"to-morrow she will toil from floor to floor<br>to smile upon the unreplying poor ,<br>to stay the tears of widows , and to be<br>confessor to men 's erring hearts ... ah me !<br>she knows not i am beggar at her door .",-0.23287993669509888,-0.24367782473564148,-0.25438380241394043,-0.2563785910606384,-0.25207963585853577,-0.25603362917900085,-0.24231082201004028,-0.2582916021347046,-0.25279513001441956,-0.252495139837265,-0.25037792325019836
"the castle of our desire vultant we should find <br>that beam of all the world away at me <br>mereful and idly desired to be seen <br>the castle where the holy graisies areof this poor ground <br>vale, mistresses o'er, received not better than",-0.23285579681396484,-0.24582768976688385,-0.2549549341201782,-0.2557222545146942,-0.2536499798297882,-0.2568316161632538,-0.24456505477428436,-0.25959762930870056,-0.25429365038871765,-0.2525092661380768,-0.2518898844718933
"then let us fight about , dumourier ;<br>then let us fight about , dumourier ;<br>then let us fight about ,<br>till freedom 's spark is out ,<br>then we 'll be damn 'd , no doubt , dumourier .",-0.23286563158035278,-0.2485446184873581,-0.25424808263778687,-0.2562193274497986,-0.25072184205055237,-0.25632867217063904,-0.24580276012420654,-0.2579248547554016,-0.25333672761917114,-0.2520422339439392,-0.25437337160110474
"you on that one good tongue can say ,<br>and give a new , race , by given .<br>with had thy glory i can raise but war ,<br>give me here , when sons happiness be sever . ”<br>for the pleasure nought within a babe ,<br>gore in the boast",-0.23289375007152557,-0.247050479054451,-0.25657156109809875,-0.25693103671073914,-0.25505614280700684,-0.25785282254219055,-0.24460268020629883,-0.2608693838119507,-0.2549400329589844,-0.253415048122406,-0.2526567280292511
"how strange the lustre of spring , <br>and in the west the world hath ceased to be , <br>and i shall not be dumb <br>in what i am , i say , have i found",-0.23288916051387787,-0.2471110224723816,-0.2564280033111572,-0.25764796137809753,-0.25412189960479736,-0.25764521956443787,-0.2447466254234314,-0.2602345943450928,-0.2554163932800293,-0.2539398968219757,-0.2518162131309509
"the stars are silent and the stars in the sky . <br>i cannot find it , i am content . ” <br>“ a little fish , a little bit of red , <br>and the wind has a",-0.2329069823026657,-0.25101643800735474,-0.25569069385528564,-0.25631022453308105,-0.25338712334632874,-0.25659897923469543,-0.24847202003002167,-0.2604983150959015,-0.25524458289146423,-0.25390109419822693,-0.2556227743625641
"( the child of the scene by my once<br>father of the heavens will crush :<br>this god alone this god of the father . man come as they ample<br>come forth in the , judgment , majesty than there is no more tear<br>than the fond neat",-0.23286618292331696,-0.24519895017147064,-0.25372177362442017,-0.2551306188106537,-0.25098899006843567,-0.25559794902801514,-0.24517782032489777,-0.2593500316143036,-0.2552778124809265,-0.25010523200035095,-0.24968379735946655
"however, never even hinted what,<br>exactly happened during those. and we,<br>of our confusion only vague. i cut,<br>however often, pages out my book,<br>until, exhausted i decide enough.<br>enough. i finish writing, turn to- look,<br>erase again. i finish, read by rough,<br>dictated copy. after twenty years,<br>the only person i expect. my ears.",-0.23284803330898285,-0.2446012943983078,-0.2541891932487488,-0.25480765104293823,-0.2503413259983063,-0.2548374533653259,-0.24169909954071045,-0.2578734755516052,-0.2529703676700592,-0.2505999803543091,-0.24962177872657776
"not this!— what is thy witness for my fame<br>i think of all the merits as i see<br>it may be ever in it— and to be<br>with ages, in the desert, and a name",-0.232890322804451,-0.24926482141017914,-0.2558949589729309,-0.2577979266643524,-0.2539714276790619,-0.25794917345046997,-0.24654339253902435,-0.26090919971466064,-0.25489723682403564,-0.2533647119998932,-0.25330546498298645
"the summer sun rides high and clear ,<br>( the day is long , so long ,)<br>how long it must be ere it grows to a year —<br>how deep the sorrow that finds no tear ,<br>but only a wail of song .",-0.23287120461463928,-0.2478812336921692,-0.25511252880096436,-0.25656357407569885,-0.25296157598495483,-0.25695547461509705,-0.24564743041992188,-0.26070383191108704,-0.25436657667160034,-0.2525537312030792,-0.25462329387664795
"the golden locks are silvered now ,<br>the blushing cheek is pale and wan ;<br>the spring may bloom , the autumn glow ,<br>all 's one — in chimney corner thou<br>sitt'st shivering on .—",-0.2328583300113678,-0.24514654278755188,-0.25390246510505676,-0.25498539209365845,-0.25260838866233826,-0.2556164264678955,-0.24272115528583527,-0.259099543094635,-0.25346407294273376,-0.2518154978752136,-0.2503606081008911
no more that beam one likeness is the way <br>so was the with them once so much <br>and as from all their seats of doubts and ray <br>looked not,-0.2328718900680542,-0.24554182589054108,-0.25510653853416443,-0.2565661668777466,-0.25436365604400635,-0.2567526698112488,-0.24278399348258972,-0.2616082429885864,-0.25455421209335327,-0.25343117117881775,-0.25264066457748413
"lord dusiote fled the court and land ,<br>he crossed the woeful seas ,<br>till his traitorous doing seemed clearer to burn ,<br>and the lady beloved drew his heart for return ,<br>like the banner of war in the breeze .",-0.23283791542053223,-0.24722719192504883,-0.2555391192436218,-0.2567344903945923,-0.25297218561172485,-0.2564849853515625,-0.24613693356513977,-0.260879784822464,-0.25454577803611755,-0.2522209882736206,-0.25272414088249207
"the other doctor, after reading this,<br>remarked, with something of surprise that short,<br>heroic life had not dissolved the bliss,<br>and even comfort of his office- suite,<br>in little pellets into whose effect,<br>alas, we had been led to fancy sweet,<br>and happy, happy happy, in its checked,<br>confined perfection. even mr. burke,<br>the other doctor, who observed that work.",-0.2328997552394867,-0.24665729701519012,-0.2555663287639618,-0.256906658411026,-0.2537561357021332,-0.25709742307662964,-0.24406784772872925,-0.2611273527145386,-0.2545158565044403,-0.2526546120643616,-0.2516898512840271
"o beauteous maid , my heart is thine ;<br>i lay its dearest offering at thy feet ;<br>i burn its sweetest incense on thy shrine ,<br>for thou , sweet maid , art all divine ,<br>for worship thou art meet .",-0.2328357994556427,-0.24635493755340576,-0.2547985315322876,-0.25566819310188293,-0.25368526577949524,-0.255727082490921,-0.24431343376636505,-0.25946611166000366,-0.2548249363899231,-0.2526983618736267,-0.2512993812561035
"because... i don; because you never had,<br>i never needed, i... because i knew,<br>i never needed; therefore never) ad,<br>amen, i, being always always; ad,<br>amen, you, always having; i am not,<br>because i am you always; i am glad,<br>i never wanted, i have always got;<br>because i never really wanted ( you,<br>you always having, ever wanting) to.",-0.23291654884815216,-0.24673910439014435,-0.25562584400177,-0.2564944922924042,-0.25434088706970215,-0.2569602131843567,-0.24328413605690002,-0.2616676688194275,-0.2552374601364136,-0.2554025650024414,-0.2523897886276245
"knife eager , for a proud heart ,<br>breaking peace on the chords , our children can ,<br>as is that all hope that join him fain .<br>in love has no one door where no lent to thee<br>that i weave a subtle torch<br>my cousin ,",-0.23284979164600372,-0.24713234603405,-0.2557138204574585,-0.25734636187553406,-0.2554680407047272,-0.25766101479530334,-0.24405968189239502,-0.2611933648586273,-0.25546905398368835,-0.2542942464351654,-0.2519967257976532
"because they were afraid. the second time,<br>indeed before another person may,<br>according as the holy scriptures crime,<br>instruct. moreover, even after they,<br>because afraid, the second persons, may,<br>themselves instruct themselves by hearing say,<br>moreover even they, because they they,<br>themselves, themselves instruct, because they are,<br>themselves instruct because of love which far.",-0.23280099034309387,-0.24292626976966858,-0.25184014439582825,-0.2529729902744293,-0.2506592273712158,-0.2537243068218231,-0.2421245574951172,-0.25801748037338257,-0.2514990568161011,-0.2505428194999695,-0.24677786231040955
the castle of our desire vultures we must be seen <br>the castle with its dark and silent thought <br>we could not open to the ravish 'd cell <br>it might for our poor hearts some reverend locks may find <br>with mantling crags and night to the beaute,-0.23279641568660736,-0.24502287805080414,-0.25353381037712097,-0.2546839416027069,-0.2514849901199341,-0.2554728388786316,-0.24335943162441254,-0.258718878030777,-0.25278204679489136,-0.25144869089126587,-0.2515033483505249
"but , each being ready to talk , i suppose ,<br>order ! order !<br>they cried , for the chair !<br>and , much to their wonder , our friend arose<br>and fastened his eye on the eye of the mayor .",-0.23275525867938995,-0.24792122840881348,-0.2537871301174164,-0.2561454474925995,-0.2534148097038269,-0.2567873001098633,-0.24642956256866455,-0.25994426012039185,-0.25372421741485596,-0.2537057101726532,-0.25217530131340027
"the castle of our desire vultures we must be proud <br>we saw once at the inns of time <br>the hangiest and the meanest trillium we could not seen <br>the verily of a tower, the midnight grass <br>the lily, the aisles stretch of",-0.2329796403646469,-0.24879340827465057,-0.2573641240596771,-0.25873395800590515,-0.2557218074798584,-0.25985363125801086,-0.24857494235038757,-0.261903315782547,-0.2560100853443146,-0.25477832555770874,-0.255488783121109
"an ocean full of virtual machines, <br>we know that there is nothing really stable ! <br>i never mention those enormous genes ! <br>not even having any other nasal. <br><br>these very little silver mountain root, <br>for flying children making high formation ! <br>whose hands are swinging on an alto flute ! <br>a thousand planets under concentration.",-0.23286078870296478,-0.2466767132282257,-0.2563616931438446,-0.2571961283683777,-0.2545243203639984,-0.2577296197414398,-0.24466226994991302,-0.26164114475250244,-0.25492873787879944,-0.25452566146850586,-0.254350483417511
the sun shall shine the sky — <br>the sun is new ! <br>the world is far too wide to understand <br>the very day that i had loved so long,-0.23295116424560547,-0.24675078690052032,-0.2547454237937927,-0.25547507405281067,-0.25297150015830994,-0.25627246499061584,-0.24500523507595062,-0.2593982517719269,-0.25532016158103943,-0.25317633152008057,-0.251230925321579
"and thus his counsel for this spark i call <br>and home in rage from prison deeds to flatter <br>for some , with fix 'd regard the prince prepares <br>the strange , as did not shed apart",-0.23281891644001007,-0.24782182276248932,-0.25431379675865173,-0.2568137049674988,-0.2518919110298157,-0.25693240761756897,-0.24413807690143585,-0.2596600651741028,-0.2535915672779083,-0.25317150354385376,-0.2523304224014282
"first published by the mouth ,<br>on a prize living fast<br>that stone with sweeter wind thanks the sea ,<br>‘ how should the wondrous pine died too so so<br>that you home again ! i have",-0.23282839357852936,-0.24767209589481354,-0.25527289509773254,-0.2573671340942383,-0.2527658939361572,-0.25689825415611267,-0.24572402238845825,-0.26063695549964905,-0.25556108355522156,-0.2535271644592285,-0.2544831335544586
"ah me ! for the land that is sown<br>with the harvest of despair !<br>where the burning cinders , blown<br>from the lips of the overthrown<br>enceladus , fill the air .",-0.23281705379486084,-0.24485695362091064,-0.254518985748291,-0.255573570728302,-0.25194522738456726,-0.25650787353515625,-0.2441573590040207,-0.2594073414802551,-0.25260674953460693,-0.2531021535396576,-0.25083354115486145
"indeed. the others are the trouble, they,<br>because of having given trouble to,<br>the many, who themselves are troubled day,<br>and evening, by their many children. they,<br>moreover, are the trouble, for besides,<br>the very many children they have slay,<br>because they wander after having rides,<br>and coming into certain places. they,<br>besides that many suffer pain from grey.",-0.2328301966190338,-0.24608026444911957,-0.25466349720954895,-0.25586944818496704,-0.25140243768692017,-0.2553834319114685,-0.24551640450954437,-0.2592824399471283,-0.2528020739555359,-0.25236380100250244,-0.2517494857311249
"oh , that languishing yawn !<br>oh , those eloquent eyes !<br>i was drunk with the dawn<br>of a splendid surmise surmise —<br>i was stung by a look , i was slain by a tear , by a tempest of sighs .",-0.2327195554971695,-0.24638774991035461,-0.2509424090385437,-0.2521827816963196,-0.24895337224006653,-0.2519858479499817,-0.24275097250938416,-0.2562771141529083,-0.2508672773838043,-0.24913710355758667,-0.25108349323272705
"or dancing at a summer matinee. <br>and from an early evening invitation, <br>that very lovely little music play ! <br>this letter gives my number one ovation. <br><br>no need for me to wait until november ! <br>i never wanna see another scene, <br>where it ever happened by september ! <br>the world is such an awful dance routine.",-0.23285835981369019,-0.24950353801250458,-0.2535257637500763,-0.25616252422332764,-0.2518021762371063,-0.25631973147392273,-0.24795617163181305,-0.2591228783130646,-0.252514123916626,-0.2558981776237488,-0.25464314222335815
"for moonlight of silver and sunlight of gold<br>glint the orchards of lemons and mangoes ,<br>and the ladies , we 're told ,<br>are a joy to behold<br>as they twine in their lissome fandangoes .",-0.23283594846725464,-0.2469659447669983,-0.2548748254776001,-0.25577807426452637,-0.25197094678878784,-0.25636693835258484,-0.2442176342010498,-0.25892001390457153,-0.25322940945625305,-0.2533569931983948,-0.2523592412471771
"i heard a vesper-sparrow sing ,<br>withdrawn , it seemed , into the far<br>slow sunset 's tranquil cinnabar ;<br>the crimson , softly smoldering<br>behind the trees , with its one star .",-0.232841357588768,-0.24589115381240845,-0.25587090849876404,-0.25729918479919434,-0.2531026005744934,-0.2569286525249481,-0.24473091959953308,-0.2605009078979492,-0.25402024388313293,-0.2539650797843933,-0.25154852867126465
"without delay or wonder was aware,<br>that something very strange was taking be,<br>indeed he had been watching her with care,<br>and wondered greatly, whether it was not,<br>perhaps it had already taken place,<br>and even questioned his beloved and caught,<br>but she remained composed and silent face,<br>and only answered, that she only knew,<br>and trusted very dearly that she do.",-0.23287910223007202,-0.24921345710754395,-0.25628501176834106,-0.25750428438186646,-0.2562336027622223,-0.258471816778183,-0.24699212610721588,-0.26243141293525696,-0.25615349411964417,-0.25429487228393555,-0.25192737579345703
"in death we all are equal , great and small<br>brought to the common level of the dust ;<br>there is no glory that survives the years ,<br>nay , nay , alike we shall be as we must ;<br>sleep and forget .",-0.23281624913215637,-0.24846866726875305,-0.2541036605834961,-0.2553463578224182,-0.25297242403030396,-0.2568674385547638,-0.24585427343845367,-0.2601204216480255,-0.25439751148223877,-0.25307273864746094,-0.2515820264816284
"for never the north in the low tune<br>pass yet a rest for heaven smile ;<br>and cheek do him all , and tell them say ,<br>and always he is and the children 's father .<br>he nottingham the bloom of those broad seas ,<br>unto one joy is",-0.23285342752933502,-0.24760758876800537,-0.25544920563697815,-0.257683128118515,-0.25246548652648926,-0.25626471638679504,-0.24404138326644897,-0.26067054271698,-0.25338950753211975,-0.25276699662208557,-0.2537451684474945
"i walked a home , and i <br>watch the great river 's tide , <br>and the clouds are scattered clear , <br>the branches of the mountain 's breast ,",-0.23279587924480438,-0.24642524123191833,-0.25372761487960815,-0.2554604411125183,-0.2520778477191925,-0.2550564110279083,-0.24478097259998322,-0.2601029872894287,-0.2529781758785248,-0.2518608868122101,-0.25186192989349365
"the castle of our desire vultures we should defend <br>and blot the modest el vines with fraternal rage <br>causing our poor hearts with loud prayer and fine <br>now the poor, in watery lustre daine <br>and the poor india, shicke by a waste of",-0.23281994462013245,-0.2474725842475891,-0.25425276160240173,-0.25598791241645813,-0.2526887357234955,-0.25534161925315857,-0.24494268000125885,-0.2593575119972229,-0.25367969274520874,-0.25253307819366455,-0.25300896167755127
"and so divine, disposed as it so still<br>it is not punishment with his apart<br>such is my self, the patron of your will<br>and to attest me— worthy of the art",-0.23276565968990326,-0.24965859949588776,-0.2554354667663574,-0.2567574083805084,-0.25426822900772095,-0.25686028599739075,-0.24688392877578735,-0.2613172233104706,-0.25475263595581055,-0.25323858857154846,-0.25396445393562317
"sometimes wind and sometimes rain ,<br>then the sun comes back again ;<br>sometimes rain and sometimes snow ,<br>goodness , how we 'd like to know<br>why the weather alters so .",-0.23285098373889923,-0.247346431016922,-0.2549877464771271,-0.25746476650238037,-0.25476422905921936,-0.25891968607902527,-0.2449992299079895,-0.26122403144836426,-0.2556576430797577,-0.25583165884017944,-0.2526503801345825
"pity for such as peace his answer then <br>that more but mutual vengeance may invoke <br>feel these , but if thou shouldst great errors find <br>which , looking out imploring to the thief",-0.2328738570213318,-0.24480341374874115,-0.25613293051719666,-0.25809115171432495,-0.2535681426525116,-0.2578645348548889,-0.242242693901062,-0.2612123191356659,-0.25613918900489807,-0.2552120089530945,-0.25279924273490906
"we ever wanna even hula hoops ! <br>i gotta super human folding blade, <br>so busy running through electric loops ! <br>not working at my own consumer grade. <br><br>this very little giant dynamo. <br>or maybe love is never really real, <br>but yet it only likes to move too slow ! <br>an old piano on the daisy wheel.",-0.2328324019908905,-0.24522235989570618,-0.2555196285247803,-0.25761833786964417,-0.25357311964035034,-0.2588280737400055,-0.24370810389518738,-0.26124393939971924,-0.2550269365310669,-0.25157642364501953,-0.2510562539100647
"i am ojistoh , i am she , the wife<br>of him whose name breathes bravery and life<br>and courage to the tribe that calls him chief .<br>i am ojistoh , his white star , and he<br>is land , and lake , and sky — and soul to me .",-0.23271417617797852,-0.24823051691055298,-0.2554202377796173,-0.25533318519592285,-0.2534988224506378,-0.256581574678421,-0.24670305848121643,-0.2590647339820862,-0.253573477268219,-0.25350841879844666,-0.2515522539615631
"i shall not see thee , love , love , and be not love ! <br>and if she does not die for you ! <br>i look at the right with the same , <br>to be a sort",-0.2327968329191208,-0.24593926966190338,-0.2535315454006195,-0.25468459725379944,-0.25184184312820435,-0.25598418712615967,-0.24279360473155975,-0.2597680389881134,-0.25407084822654724,-0.2521849572658539,-0.25131872296333313
"then , why art thou here , my bird ,<br>away from thy young , helpless brood ?<br>“ to pay thee with a song ,<br>just to let me pass along ,<br>nor harm me , as i look for their food ! ”",-0.23282815515995026,-0.24687811732292175,-0.2562769055366516,-0.25769972801208496,-0.2528979182243347,-0.25741010904312134,-0.24531693756580353,-0.2604667544364929,-0.25541403889656067,-0.25400763750076294,-0.2513194680213928
"the wind and the moon was a dream of the air ! <br>a thousand years have gone away <br>in the weary of the sea ? <br>the sound of the sun and the dew ,",-0.2328500598669052,-0.24604271352291107,-0.2549058198928833,-0.25651130080223083,-0.2524304687976837,-0.25685104727745056,-0.24388696253299713,-0.2598649263381958,-0.2533947825431824,-0.2532474994659424,-0.2522532045841217
"but pure and glistening sand<br>border the placid wave ;<br>he leaves the dangerous land ,<br>to find a treacherous grave :<br>it was deep , you 'll understand .",-0.23284445703029633,-0.2465166449546814,-0.2553151845932007,-0.25734180212020874,-0.25370684266090393,-0.2568093538284302,-0.24548979103565216,-0.2602018117904663,-0.2534613013267517,-0.2526335120201111,-0.2519744634628296
"the castle of our desire vultures dozed <br>a pleasing chrysalis, far envuiled of snow <br>under the sky it did containe to our desire <br>we, all of it, an heire, infinite joying <br>the modest elia withered to the colde",-0.23286084830760956,-0.24574759602546692,-0.2554051876068115,-0.2564603090286255,-0.2533489465713501,-0.25821247696876526,-0.24413281679153442,-0.25936010479927063,-0.25382915139198303,-0.25242340564727783,-0.25121045112609863
"‘ tis well i know that i am young ; <br>i have lived in a little while , <br>and i think , ‘ tis not . ’ <br>‘ it is not for the right . sat and",-0.23283651471138,-0.2462453991174698,-0.255354106426239,-0.2569347620010376,-0.2541361153125763,-0.25815659761428833,-0.24588194489479065,-0.26086562871932983,-0.25543123483657837,-0.254508912563324,-0.2535104751586914
"if i could only stay <br>with your eyes , with a brief embrace , <br>the look of her eyes . <br>no man knows the fair and free ,",-0.23278824985027313,-0.2475801557302475,-0.25403913855552673,-0.2552930414676666,-0.25283604860305786,-0.2558804154396057,-0.24352362751960754,-0.25983768701553345,-0.25315508246421814,-0.25247514247894287,-0.2511639893054962
"but inland from the seaward spaces ,<br>none knows , not even you , the places<br>brimmed , at your coming , out of sight ,<br>— the little solitudes of delight<br>this tide constrains in dim embraces .",-0.23284751176834106,-0.2492203563451767,-0.2581773102283478,-0.2589075565338135,-0.25497299432754517,-0.2590971291065216,-0.24603188037872314,-0.2614791691303253,-0.25667905807495117,-0.25461140275001526,-0.25434809923171997
"at him the sun made throne away ;<br>the ages , the fatal man thro ’ unknown ,<br>was fun times , she could not ,<br>then she kneeled in him cries from mrs. ;<br>the fancy of it 5<br>the face that tribe",-0.2329116314649582,-0.24823500216007233,-0.2576555907726288,-0.25767767429351807,-0.2548155188560486,-0.2586928904056549,-0.24551667273044586,-0.26117241382598877,-0.2566226124763489,-0.25390735268592834,-0.25325196981430054
"nor can we find all much as i must say<br>yet was the woman such as he was fast<br>and she to know that, he might try his way<br>and she most blest, all ev'ry thing to rest",-0.23282833397388458,-0.24986107647418976,-0.2551003694534302,-0.25611674785614014,-0.2532210946083069,-0.255846232175827,-0.24635568261146545,-0.2596881687641144,-0.25394782423973083,-0.2520095407962799,-0.25323760509490967
"“ bystanders reason , think of wives<br>and children ere they risk their lives .<br>over the balustrade has bounced<br>a mere instinctive dog , and pounced<br>plumb on the prize . ‘ how well he dives !",-0.23280614614486694,-0.24858815968036652,-0.2564060688018799,-0.2574305832386017,-0.25485825538635254,-0.25765806436538696,-0.24574756622314453,-0.2610154151916504,-0.25624698400497437,-0.25455233454704285,-0.2547592222690582
"“ yet let him keep the rest —<br>but keep them with repining restlessness :<br>let him be rich and weary , that , at least ,<br>if goodness lead him not , yet weariness<br>may toss him to my breast . ”",-0.23285822570323944,-0.2504342794418335,-0.2554726302623749,-0.2570328414440155,-0.2547954022884369,-0.25758954882621765,-0.24734075367450714,-0.26079052686691284,-0.2551804184913635,-0.2538425922393799,-0.25474080443382263
"“ now , a pool stream a sound is led , the sun <br>the child 's broad hollow then a phantom feels <br>beneath me rack the barrier day <br>charm , from whence we 'd keep or slake my will",-0.23286716639995575,-0.24829719960689545,-0.255542516708374,-0.2585846781730652,-0.2545274794101715,-0.2576051950454712,-0.24549655616283417,-0.25993674993515015,-0.2542532682418823,-0.25446054339408875,-0.25330647826194763
"the castle of our desire vultures we should shun <br>and dark elb in the open field <br>by worshippers of dim and tranquil deep <br>the garl and the stones of mroud lindenus, who wove <br>now tsil lattuled, and yet a stone",-0.23294200003147125,-0.24827653169631958,-0.25629544258117676,-0.25794073939323425,-0.2544812262058258,-0.25823312997817993,-0.24596211314201355,-0.26106321811676025,-0.25614526867866516,-0.2546909749507904,-0.2534462809562683
"the sunny showers , the dappled sky ,<br>the little birds that warble high ,<br>their vernal loves commencing ,<br>will better welcome you than i<br>with their sweet influencing .",-0.2328633964061737,-0.2483222484588623,-0.25682035088539124,-0.2578422725200653,-0.25462377071380615,-0.25799745321273804,-0.24619510769844055,-0.2617419362068176,-0.2558661699295044,-0.2544575333595276,-0.2530348002910614
"beginner poets ( living po maintained,<br>revised editions, modern school of sprung,<br>and modern school of golden ages gained,<br>and other poems published under this,<br>the author only second line, the first,<br>however, having only first and bis,<br>and other poet- readers second burst,<br>and many second classes, many, which,<br>without exception cannot hope to pitch.",-0.23285499215126038,-0.24708853662014008,-0.25584957003593445,-0.25790563225746155,-0.2541980743408203,-0.2589401602745056,-0.2454848736524582,-0.26269569993019104,-0.257024347782135,-0.2559095025062561,-0.25225573778152466
"but he , older and wiser , stronger and sadder of heart ,<br>remembers still the cruel winter , and knows<br>that in some months that death will come again ;<br>and , for a season , lonelily meditates<br>above his lighter companions ’ frivolity .",-0.2328159213066101,-0.24703800678253174,-0.25527846813201904,-0.2573503255844116,-0.25314509868621826,-0.2571449279785156,-0.24492643773555756,-0.2604089677333832,-0.25443440675735474,-0.25411927700042725,-0.2526492178440094
"it of the self which is beginning all<br>that death is with and dwell at last in hell<br>that i no love of sin for it may blame<br>thy life, and for my spirit, in thy name",-0.23288311064243317,-0.2473011016845703,-0.2558489441871643,-0.2572117745876312,-0.2529928386211395,-0.25674203038215637,-0.24561195075511932,-0.25976690649986267,-0.2550027668476105,-0.25492510199546814,-0.25384777784347534
"exactly like another person said. <br>i wanna know what happened there despite ! <br>some folks would hate to see themselves misled, <br>with life for twenty thousand years of spite. <br><br>but when the stars were taking over those ! <br>they often felt alone and then denied, <br>a little place that you already chose ! <br>an empty room was barely occupied.",-0.23282985389232635,-0.2444731742143631,-0.25414547324180603,-0.2553713619709015,-0.25327396392822266,-0.2569948434829712,-0.2430208921432495,-0.25982463359832764,-0.2530790865421295,-0.2525898814201355,-0.2510012090206146
"then i hearkened , oh ! so early , my beloved , my beloved ,<br>to that murmur from the woodland of the dove , my dear , the dove ;<br>when the nightingale came after , “ give us fame to sweeten duty ! ”<br>when the wren sang , “ give us beauty ! ”<br>she made answer , “ give us love ! ”",-0.2328072190284729,-0.24665477871894836,-0.2548418641090393,-0.2566070556640625,-0.2529199719429016,-0.25707507133483887,-0.24639752507209778,-0.25996875762939453,-0.25407636165618896,-0.25272905826568604,-0.25132960081100464
"she is the woman who will carry us,<br>because she is so little; therefore nice,<br>although perhaps she will be very- thus,<br>because of her. the woman with her face,<br>because it is so pretty. therefore, nice,<br>although she cannot really do that place,<br>although she would perhaps be rather) vice,<br>because perhaps. the woman who has been,<br>and will be eaten, therefore very thin.",-0.23281696438789368,-0.24591229856014252,-0.25497910380363464,-0.2560581564903259,-0.25294026732444763,-0.25705382227897644,-0.24608661234378815,-0.2595636248588562,-0.254194438457489,-0.25231310725212097,-0.2496652752161026
"sitting some day in a deeper mist ,<br>silent , alone , some other day ,<br>an unknown bark from an unknown bay ,<br>by unknown waters lapped and kissed ,<br>shall near me through the spray .",-0.23277825117111206,-0.24733175337314606,-0.25499606132507324,-0.2570269703865051,-0.2535664737224579,-0.2562423348426819,-0.24592313170433044,-0.26091286540031433,-0.2544344961643219,-0.25398069620132446,-0.25475022196769714
"for private public graduation rates. <br>my very own entire gates foundation, <br>who try to hide behind melinda gates ! <br>an age of unemployment compensation. <br><br>and only one direct democracy ! <br>so many other people from protecting ! <br>the most environmental quality, <br>or simply any human beings sharing.",-0.23281234502792358,-0.24734197556972504,-0.2552146911621094,-0.25757044553756714,-0.2547207176685333,-0.2573128640651703,-0.24528643488883972,-0.26121410727500916,-0.2551565170288086,-0.2538163363933563,-0.2544192969799042
"so busy doing something very clever ! <br>i know their social thoughts become obscure. <br>with such a sympathetic character, <br>who needs another name to reassure. <br><br>they follow me around without explaining, <br>not asking any questions after teasing ! <br>but there is nothing wrong or even faking ! <br>what happens when the truth remains misleading.",-0.23275001347064972,-0.24680913984775543,-0.25346094369888306,-0.255120187997818,-0.25269123911857605,-0.25475427508354187,-0.24370995163917542,-0.2591211795806885,-0.2535349726676941,-0.25319191813468933,-0.25499629974365234
